label,text
spam,"['urgent', 'trying', 'contact', 'u', 'todays', 'draw', 'shows', 'prize', 'guaranteed', 'call', 'land', 'line', 'claim', 'valid', 'hrs']"
spam,"['donate', 'unicefs', 'asian', 'tsunami', 'disaster', 'support', 'fund', 'texting', 'donate', 'added', 'next', 'bill']"
valid,"['future', 'planned', 'tomorrow', 'result', 'today', 'best', 'present', 'enjoy', 'future']"
valid,"['cme', 'want', 'go', 'hos', 'morow', 'wil', 'cme', 'got', 'dear', 'did', 'nt', 'say', 'time']"
valid,"['supposed', 'meet', 'discuss', 'abt', 'trip', 'thought', 'xuhui', 'told', 'afternoon', 'thought', 'go', 'lesson']"
valid,"['hey', 'come', 'online', 'use', 'msn']"
valid,"['i', 'm', 'fine', 'hope', 'good', 'take', 'care']"
valid,"['oops', 'shower', 'u', 'called', 'hey', 'parking', 'garage', 'collapsed', 'university', 'hospital', 'see', 'i', 'm', 'crazy', 'stuff', 'like', 'happen']"
valid,"['aiyo', 'u', 'poor', 'thing', 'u', 'dun', 'wan', 'eat', 'u', 'bathe', 'already']"
valid,"['yar', 'tot', 'u', 'knew', 'dis', 'would', 'happen', 'long', 'ago', 'already']"
valid,"['gorgeous', 'keep', 'pix', 'cumming', 'thank']"
valid,"['boy', 'late', 'home', 'father', 'power', 'frndship']"
valid,"['jade', 'paul', 'did', 'nt', 'u', 'txt', 'u', 'remember', 'barmed', 'want', 'talk', 'u', 'txt']"
valid,"['spending', 'new', 'years', 'brother', 'family', 'lets', 'plan', 'meet', 'next', 'week', 'ready', 'spoiled']"
valid,"['u', 'today']"
valid,"['said', 'okay', 'sorry']"
valid,"['slept', 'thinkthis', 'time', 'ltgt', 'pm', 'dangerous']"
valid,"['networking', 'job']"
spam,"['goldviking', 'inviting', 'friend', 'reply', 'yes', 'see', 'wwwsmsacugoldviking', 'stop', 'send', 'stop', 'frnd']"
valid,"['do', 'nt', 'let', 'studying', 'stress', 'lr']"
valid,"['that', 's', 'u', 'haf', 'keep', 'busy']"
valid,"['rushing', 'i', 'm', 'working', 'i', 'm', 'school', 'rush', 'go', 'hungry']"
valid,['channel']
valid,"['telling', 'coulda', 'real', 'valentine', 'was', 'nt', 'u', 'never', 'pick', 'nothing']"
spam,"['phony', 'award', 'todays', 'voda', 'numbers', 'ending', 'xxxx', 'selected', 'receive', 'award', 'match', 'please', 'call', 'quoting', 'claim', 'code', 'standard', 'rates', 'app']"
valid,"['made', 'eta', 'taunton', 'planned', 'hope', 'that', 's', 'still', 'okday', 'good', 'see', 'xx']"
valid,"['i', 'm', 'hungry', 'buy', 'smth', 'home']"
valid,"['hey', 'kate', 'hope', 'ur', 'ok', 'give', 'u', 'buz', 'wedlunch', 'go', 'outsomewhere', 'adrink', 'towncud', 'go', 'watershd', 'bit', 'ppl', 'fromwrk', 'bthere', 'love', 'petexxx']"
valid,"['drive', 'read', 'need', 'write']"
valid,"['looked', 'addie', 'goes', 'back', 'monday', 'sucks']"
valid,"['happy', 'new', 'year', 'hope', 'good', 'semester']"
valid,"['esplanade', 'lor', 'else']"
valid,['talk']
valid,"['hmph', 'go', 'head', 'big', 'baller']"
valid,"['well', 'like', 'actually', 'called', 'someone', 'punto', 'woulda', 'worse']"
valid,"['nope', 'since', 'ayo', 'travelled', 'forgotten', 'guy']"
valid,"['still', 'around', 'looking', 'pick', 'later']"
spam,"['cds', 'u', 'congratulations', 'ur', 'awarded', 'cd', 'gift', 'vouchers', 'gift', 'guaranteed', 'freeentry', 'wkly', 'draw', 'xt', 'music', 'tncs', 'wwwldewcomwinppmxage']"
valid,"['there', 's', 'someone', 'year', 'ltgt', 'toyota', 'camry', 'like', 'mr', 'olayiwolas', 'mileage', 'ltgt', 'kits', 'clean', 'need', 'know', 'much', 'sell', 'raise', 'dough', 'soon', 'landing', 'sell', 'holla', 'back']"
valid,"['guess', 'pub', 'i', 'm', 'i', 'm', 'happy', 'pig', 'clover', 'whatever', 'saying']"
valid,"['ill', 'b', 'soon']"
valid,"['oh', 'k', 'come', 'tomorrow']"
valid,"['go', 'fool', 'do', 'nt', 'cheat', 'others', 'ok']"
valid,"['mobile', 'numberpls', 'sms', 'ur', 'mail', 'idconvey', 'regards', 'achanammarakheshqatar']"
valid,"['way', 'rencontre', 'meet', 'mountains', 'do', 'nt']"
spam,"['guaranteed', 'cash', 'prize', 'claim', 'yr', 'prize', 'call', 'customer', 'service', 'representative', 'ampm', 'cost', 'p']"
valid,"['u', 'attend', 'ur', 'driving', 'lesson', 'many', 'times', 'wk', 'n', 'day']"
valid,"['uncle', 'g', 'checking', 'rewarding', 'month']"
valid,"['hello', 'boytoy', 'geeee', 'i', 'm', 'missing', 'today', 'like', 'send', 'tm', 'remind', 'i', 'm', 'thinking', 'loved', 'loving', 'kiss']"
valid,"['think', 'two', 'still', 'need', 'get', 'cash', 'def', 'ready']"
valid,"['hey', 'galsu', 'wanna', 'meet', 'dinner', 'nìte']"
spam,"['dear', 'xxxxxxx', 'uve', 'invited', 'xchat', 'final', 'attempt', 'contact', 'u', 'txt', 'chat', 'pmsgrcvdhgsuitelandsrowwjhl', 'ldn', 'yrs']"
valid,"['babe', 'talking', 'think', 'good', 'boy', 'missing', 'love']"
valid,"['great', 'office', 'today']"
valid,"['cool', 'last', 'little', 'getting', 'time', 'soon']"
valid,"['sad', 'puppy', 'noise']"
valid,"['yes', 'possible', 'dint', 'try', 'pls', 'do', 'nt', 'tell', 'one', 'k']"
valid,"['anyway', 'holla', 'whenever', 'you', 're', 'around', 'need', 'excuse', 'go', 'creep', 'people', 'sarasota']"
valid,['happen']
valid,"['gon', 'na', 'ask', 'lol', 'think']"
spam,"['ur', 'cashbalance', 'currently', 'pounds', 'maximize', 'ur', 'cashin', 'send', 'go', 'pmeg', 'cc', 'hgsuitelands', 'rowwjhl']"
spam,"['private', 'account', 'statement', 'shows', 'unredeemed', 'sim', 'points', 'call', 'identifier', 'codexx', 'expires']"
valid,"['go', 'chase', 'run', 'she', 's', 'crossing', 'street']"
spam,"['i', 'd', 'like', 'tell', 'deepest', 'darkest', 'fantasies', 'call', 'pmin', 'stop', 'texts', 'call', 'nat', 'rate']"
valid,"['coming', 'friday', 'leave', 'pongaldo', 'get', 'news', 'work', 'place']"
valid,"['hey', 'inconvenient', 'sis', 'huh']"
valid,"['ok', 'vldo', 'u', 'know', 'got', 'adsense', 'approved']"
valid,"['really', 'good', 'see', 'day', 'dudette', 'missing']"
valid,"['want', 'go', 'perumbavoor']"
valid,"['many', 'times', 'told', 'stage', 'use', 'laugh', 'listen', 'aha']"
spam,"['wo', 'nt', 'believe', 'true', 'incredible', 'txts', 'reply', 'g', 'learn', 'truly', 'amazing', 'things', 'blow', 'mind', 'ofwd', 'ptxt']"
valid,"['did', 'nt', 'hear']"
valid,"['thanks', 'talk', 'saturday', 'dear', 'cherish', 'brother', 'role', 'model']"
valid,"['pls', 'clarify', 'back', 'open', 'return', 'ticket', 'preponed', 'go', 'back', 'kerala']"
spam,"['natalie', 'f', 'inviting', 'friend', 'reply', 'yes', 'see', 'wwwsmsacunataliek', 'stop', 'send', 'stop', 'frnd']"
valid,"['ran', 'younger', 'man', 'make', 'pretty', 'babies', 'together']"
spam,"['jamster', 'get', 'free', 'wallpaper', 'text', 'heart', 'tc', 'apply', 'need', 'help', 'call']"
valid,"['ic', 'lol', 'play', 'doors', 'sometime', 'yo']"
valid,"['dunno', 'dad', 'said', 'coming', 'home', 'bring', 'us', 'lunch', 'yup', 'go', 'w', 'u', 'lor', 'call', 'u', 'reach', 'school', 'lor']"
valid,"['sent', 'jd', 'customer', 'service', 'cum', 'accounts', 'executive', 'ur', 'mail', 'i', 'd', 'details', 'contact', 'us']"
valid,"['desires', 'u', 'going', 'doctor', 'liver', 'get', 'bit', 'stylish', 'get', 'ur', 'hair', 'managed', 'that', 's']"
valid,"['hmmmstill', 'do', 'nt', 'opener']"
valid,"['yeah', 'basically', 'time', 'next', 'week', 'get', 'away', 'mom', 'amp', 'get']"
valid,"['edison', 'rightly', 'said', 'fool', 'ask', 'questions', 'wise', 'man', 'answer', 'know', 'us', 'speechless', 'viva', 'gmgngegnt']"
valid,"['vote', 'wherever', 'heart', 'guides']"
valid,"['sis', 'lor', 'juz', 'watched', 'italian', 'job']"
valid,"['tick', 'tick', 'tick', 'could', 'die', 'loneliness', 'know', 'pouts', 'stomps', 'feet', 'need']"
valid,"['lmao', 'know', 'well']"
spam,"['double', 'mins', 'double', 'txt', 'price', 'linerental', 'latest', 'orange', 'bluetooth', 'mobiles', 'call', 'mobileupd', 'latest', 'offers', 'calloptoutlf']"
valid,"['train', 'back', 'northampton', 'i', 'm', 'afraid', 'i', 'm', 'staying', 'skyving', 'today', 'ho', 'ho', 'around', 'wednesday', 'though', 'fancy', 'comedy', 'club', 'week', 'way']"
valid,"['goodnight', 'da', 'thangam', 'really', 'miss', 'u', 'dear']"
valid,"['hey', 'next', 'sun', 'there', 's', 'basic', 'yoga', 'course', 'bugis', 'go', 'pilates', 'intro', 'next', 'sat', 'tell', 'time', 'r', 'free']"
valid,"['geeeee', 'internet', 'really', 'bad', 'today', 'eh']"
spam,"['free', 'video', 'camera', 'phones', 'half', 'price', 'line', 'rental', 'mths', 'cross', 'ntwk', 'mins', 'txts', 'call', 'mobileupd', 'calloptout']"
valid,"['think', 'disturbing', 'da']"
valid,"['sorry', 'ill', 'call', 'later', 'meeting', 'sir']"
valid,"['have', 'nt', 'stuck', 'orchard', 'dads', 'car', 'going', 'dinner', 'u', 'leh', 'r', 'free', 'tonight']"
valid,"['ok', 'also', 'wan', 'watch', 'e', 'pm', 'show']"
valid,"['dunno', 'lei', 'like', 'dun', 'haf']"
valid,"['brother', 'transfered', 'ltgt', 'ltgt', 'pa']"
valid,"['calls', 'later', 'afternoon', 'onwords', 'mtnl', 'service', 'get', 'problem', 'south', 'mumbai', 'hear', 'cannt', 'listen']"
spam,"['uk', 'break', 'accommodationvouchers', 'terms', 'conditions', 'apply', 'claim', 'mustprovide', 'claim', 'number']"
valid,"['talk', 'g', 'x']"
valid,"['hai', 'dear', 'friends', 'new', 'amp', 'present', 'number', 'rajitha', 'raj', 'ranju']"
spam,"['p', 'alfie', 'moons', 'children', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'ms', 'txt', 'tone', 'charity', 'nokias', 'poly', 'charity', 'polys', 'zed', 'profit', 'charity']"
valid,"['different', 'styles']"
spam,"['win', 'shopping', 'spree', 'every', 'week', 'starting', 'play', 'text', 'store', 'skilgme', 'tscs', 'winawk', 'age', 'perweeksub']"
valid,"['gud', 'ni', 'dearslp', 'welltake', 'careswt', 'dreamsmuah']"
valid,"['want', 'sent', 'ltgt', 'mesages', 'today', 'that', 's', 'sorry', 'hurts']"
spam,"['nd', 'attempt', 'contract', 'u', 'weeks', 'top', 'prize', 'either', 'cash', 'prize', 'call']"
valid,"['well', 'i', 'm', 'glad', 'did', 'nt', 'find', 'totally', 'disagreeable', 'lol']"
valid,"['guy', 'flash', 'go', 'call', 'call', 'madam', 'take', 'care', 'oh']"
spam,"['want', 'new', 'nokia', 'colour', 'phone', 'deliveredtomorrow', 'free', 'minutes', 'mobile', 'free', 'texts', 'free', 'camcorder', 'reply', 'call']"
valid,"['mark', 'works', 'tomorrow', 'gets', 'work', 'house', 'meet', 'u', 'afterwards']"
valid,"['keep', 'ur', 'problems', 'ur', 'heart', 'bcoz', 'nobody', 'fight', 'u', 'u', 'amp', 'u', 'fight', 'ur', 'self', 'amp', 'win', 'battle', 'vivekanand', 'g', 'sd', 'valid', 'yeah', 'give', 'call', 'you', 've', 'got', 'minute', 'valid', 'hi', 'babe', 'uawakefeellikw', 'shitjustfound', 'via', 'aletter', 'thatmum', 'gotmarried', 'thnovbehind', 'ourbacks', 'fuckinniceselfishdeviousbitchanywayil', 'call', 'u']"
valid,"['amazing', 'rearrange', 'letters', 'gives', 'meaning', 'dormitory', 'dirty', 'room', 'astronomer', 'moon', 'starer', 'eyes', 'see', 'election', 'results', 'lies', 'lets', 'recount', 'motherinlaw', 'woman', 'hitler', 'eleven', 'plus', 'two', 'twelve', 'plus', 'one', 'amazing']"
valid,"['aiya', 'discuss', 'later', 'lar', 'pick', 'ü']"
valid,"['hey', 'happy', 'birthday']"
valid,"['sorry', 'missed', 'call', 'please', 'call', 'back']"
valid,"['omg', 'one', 'thing', 'another', 'cat', 'worms', 'bad', 'day', 'end']"
valid,"['good', 'morning', 'i', 'm', 'suffering', 'fever', 'dysentry', 'able', 'come', 'office', 'today']"
valid,"['wo', 'nt', 'anything', 'de']"
valid,"['type', 'stuff', 'sing']"
valid,"['st', 'andre', 'virgils', 'cream']"
valid,"['check', 'rooms', 'befor', 'activities']"
valid,"['fri', 'ah', 'okie', 'lorgoin', 'drivin', 'den', 'go', 'shoppin', 'tt']"
valid,"['gokila', 'talking', 'aha']"
valid,"['hi', 'shanilrakhesh', 'herethanksi', 'exchanged', 'uncut', 'diamond', 'stuffleaving', 'back', 'excellent', 'service', 'dino', 'prem']"
valid,"['kkthis', 'month', 'kotees', 'birthday', 'know']"
valid,"['i', 'm', 'really', 'really', 'broke', 'oh', 'amount', 'small', 'even', 'ltgt']"
valid,"['sorry', 'mates', 'phone', 'did', 'nt', 'write', 'love', 'kate']"
spam,"['themobhit', 'link', 'get', 'premium', 'pink', 'panther', 'game', 'new', 'sugababes', 'crazy', 'zebra', 'animation', 'badass', 'hoody', 'wallpaperall', 'free']"
valid,"['ah', 'well', 'confuses', 'things', 'does', 'nt', 'thought', 'friends', 'maybe', 'wrong', 'thing', 'already', 'sort', 'invited', 'tho', 'may', 'come', 'cos', 'money']"
valid,"['aight', 'call', 'you', 're', 'close']"
valid,"['nope', 'that', 's', 'fine', 'might', 'nap', 'tho']"
spam,"['msg', 'mobile', 'content', 'order', 'resent', 'previous', 'attempt', 'failed', 'due', 'network', 'error', 'queries', 'customersqueriesnetvisionukcom']"
valid,"['news', 'hassling', 'get', 'weed', 'week', 'andres', 'money', 'haughaighgtujhyguj']"
valid,"['boy', 'loved', 'gal', 'propsd', 'bt', 'did', 'nt', 'mind', 'gv', 'lv', 'lttrs', 'bt', 'frnds', 'threw', 'thm', 'boy', 'decided', 'aproach', 'gal', 'dt', 'time', 'truck', 'speeding', 'towards', 'gal', 'wn', 'hit', 'girld', 'boy', 'ran', 'like', 'hell', 'n', 'saved', 'asked', 'hw', 'cn', 'u', 'run', 'fast', 'boy', 'replied', 'boost', 'secret', 'energy', 'n', 'instantly', 'girl', 'shouted', 'energy', 'n', 'thy', 'lived', 'happily', 'gthr', 'drinking', 'boost', 'evrydy', 'moral', 'story', 'hv', 'free', 'msgsd', 'gud', 'ni']"
valid,"['wnt', 'buy', 'bmw', 'car', 'urgentlyits', 'vry', 'urgentbut', 'hv', 'shortage', 'ltgt', 'lacsthere', 'source', 'arng', 'dis', 'amt', 'ltgt', 'lacsthats', 'prob']"
valid,"['ding', 'ya', 'break', 'fassyole', 'blacko', 'londn']"
valid,"['really', 'need', 'kiss', 'u', 'miss', 'u', 'baby', 'ur', 'baby', 'eva']"
valid,"['sign', 'maturity', 'start', 'saying', 'big', 'things', 'actually', 'start', 'understanding', 'small', 'things', 'nice', 'evening', 'bslvyl']"
valid,"['oh', 'got', 'many', 'responsibilities']"
spam,"['new', 'message', 'please', 'call']"
valid,"['i', 've', 'reached', 'sch', 'already']"
spam,"['december', 'mobile', 'mths', 'entitled', 'update', 'latest', 'colour', 'camera', 'mobile', 'free', 'call', 'mobile', 'update', 'vco', 'free']"
valid,"['u', 'definitely', 'need', 'module', 'e', 'humanities', 'dis', 'sem', 'izzit', 'u', 'wan', 'take', 'modules', 'st']"
valid,"['argh', 'fuck', 'nobody', 'town', '_']"
spam,"['get', 'lions', 'england', 'tone', 'reply', 'lionm', 'mono', 'lionp', 'poly', 'go', 'wwwringtonescouk', 'original', 'n', 'best', 'tones', 'gbp', 'network', 'operator', 'rates', 'apply']"
valid,"['thanks', 'fills', 'complete', 'calm', 'reassurance']"
valid,"['aslamalaikkuminsha', 'allah', 'tohar', 'beeen', 'muht', 'albi', 'mufti', 'mahfuuzmeaning']"
valid,"['driving', 'training']"
valid,"['lol', 'real', 'told', 'dad', 'cancer']"
spam,"['private', 'account', 'statement']"
valid,"['oops', 'ltgt']"
valid,"['enufcredeit', 'tocallshall', 'ileave', 'uni', 'get', 'bus', 'yor', 'house']"
valid,"['hi', 'chikku', 'send', 'nice', 'msgs']"
valid,"['impossible', 'argue', 'always', 'treats', 'like', 'sub', 'like', 'never', 'released', 'remind', 'necessary']"
valid,"['work', 'ah', 'den', 'plus', 'lor', 'u', 'workin', 'oso', 'rite', 'den', 'go', 'orchard', 'lor', 'place', 'go', 'liao']"
valid,"['wonderful', 'okors', 'great', 'month', 'cherish', 'guys', 'wish', 'well', 'day', 'mojibiola']"
valid,"['cuz', 'ibored', 'wanna', 'study']"
valid,"['wot', 'we', 'd', 'nite', 'til']"
valid,"['rose', 'redred', 'bloodblood', 'heartheart', 'u', 'u', 'send', 'tis', 'ur', 'friends', 'including', 'u', 'like', 'u', 'get', 'back', 'u', 'r', 'poor', 'relation', 'u', 'need', 'support', 'u', 'r', 'frnd', 'many', 'luvs', 'u', 'praying', 'god', 'marry', 'u', 'try']"
valid,['way']
valid,"['sucks', 'ill', 'go', 'u', 'hair', 'you', 'll', 'free', 'right']"
valid,"['still', 'working', 'time', 'also', 'tried', 'adding', 'zeros', 'savings', 'checking', 'ltgt']"
valid,"['hmm', 'dunno', 'leh', 'mayb', 'bag', 'goigng', 'dat', 'small', 'jus', 'anything', 'except', 'perfume', 'smth', 'dat', 'keep']"
valid,"['sday', 'joinedso', 'training', 'started', 'today']"
valid,"['sorry', 'grocers']"
valid,"['nice', 'pubs', 'near', 'frankie', 'n', 'bennys', 'near', 'warner', 'cinema']"
spam,"['costa', 'del', 'sol', 'holiday', 'await', 'collection', 'call', 'toclaim', 'sae', 'tc', 'pobox', 'stockport', 'skxh', 'costpm', 'maxmins']"
valid,"['yup', 'have', 'nt', 'want', 'go', 'yoga', 'call', 'book']"
valid,"['oh', 'shut', 'omg', 'yesterday', 'dream', 'kids', 'boys', 'pissed', 'kids', 'boys', 'even', 'told', 'mark', 'dream', 'changing', 'diapers', 'cause', 'i', 'm', 'getting', 'owed', 'face']"
valid,"['yeah', 'imagine', 'would', 'really', 'gentle', 'unlike', 'docs', 'treat', 'patients', 'like', 'turkeys']"
spam,"['free', 'st', 'week', 'nokia', 'tone', 'ur', 'mobile', 'every', 'week', 'txt', 'nokia', 'get', 'txting', 'tell', 'ur', 'mates', 'wwwgetzedcouk', 'pobox', 'wwq', 'normptone']"
valid,"['started', 'do', 'nt', 'stop', 'pray', 'good', 'ideas', 'anything', 'see', 'help', 'guys', 'ill', 'forward', 'link']"
valid,"['hi', 'darlin', 'i', 'm', 'helens', 'fone', 'i', 'm', 'gon', 'na', 'b', 'princes', 'nite', 'please', 'come', 'tb', 'love', 'kate']"
valid,"['i', 'm', 'office', 'dawhere']"
valid,"['aiyar', 'u', 'poor', 'thing', 'give', 'u', 'support', 'k', 'jia', 'ill', 'think', 'u']"
valid,"['oh', 'unintentionally', 'bad', 'timing', 'great', 'fingers', 'trains', 'play', 'along', 'give', 'fifteen', 'min', 'warning']"
spam,"['get', 'garden', 'ready', 'summer', 'free', 'selection', 'summer', 'bulbs', 'seeds', 'worth', 'scotsman', 'saturday', 'stop', 'go', 'notxtcouk']"
valid,"['kthen', 'come', 'wenever', 'u', 'lik', 'come', 'also', 'tel', 'vikky', 'come', 'getting', 'free', 'time']"
valid,"['pls', 'call', 'da', 'happen']"
valid,"['happy', 'new', 'year', 'u', 'ur', 'familymay', 'new', 'year', 'bring', 'happiness', 'stability', 'tranquility', 'ur', 'vibrant', 'colourful', 'life']"
valid,"['problem', 'renewal', 'ill', 'right', 'away', 'do', 'nt', 'know', 'details']"
valid,"['idk', 'i', 'm', 'sitting', 'stop', 'shop', 'parking', 'lot', 'right', 'bawling', 'eyes', 'feel', 'like', 'i', 'm', 'failure', 'everything', 'nobody', 'wants', 'feel', 'like', 'i', 'm', 'failing']"
valid,"['have', 'nt', 'left', 'yet', 'probably', 'gon', 'na', 'til', 'dinner']"
valid,"['like', 'ltgt', 'question']"
valid,"['new', 'years', 'eve', 'ok', 'went', 'party', 'boyfriend', 'si', 'hey']"
valid,"['sir', 'need', 'velusamy', 'sirs', 'date', 'birth', 'company', 'bank', 'facilities', 'details']"
valid,"['k', 'k', 'sms', 'chat']"
valid,"['come', 'karnan', 'car', 'please', 'wait', 'till', 'pm', 'directly', 'goto', 'doctor']"
valid,"['bluray', 'player']"
valid,"['ok', 'r', 'meeting', 'later']"
valid,"['lol', 'need', 'cash', 'nitros', 'hurry', 'come', 'crash']"
valid,"['send', 'text', 'well', 'skype', 'later']"
valid,"['ok', 'leave', 'need', 'ask']"
spam,"['congrats', 'mobile', 'g', 'videophones', 'r', 'call', 'videochat', 'wid', 'ur', 'mates', 'play', 'java', 'games', 'dload', 'polyph', 'music', 'noline', 'rentl', 'bx', 'ip', 'p']"
valid,"['ü', 'still', 'got', 'lessons', 'ü', 'sch']"
valid,"['dun', 'believe', 'leh', 'tot', 'told', 'true', 'already', 'thk', 'muz', 'c', 'us', 'tog', 'believe']"
valid,"['oh', 'charge', 'camera']"
valid,"['i', 've', 'got', 'salt', 'rub', 'open', 'wounds', 'like']"
valid,"['i', 'm', 'going', 'lunch']"
valid,"['i', 'm', 'school', 'n', 'ill', 'da', 'lab', 'stuff', 'give', 'call', 'ü', 'r', 'done']"
valid,"['oh', 'k', 'come', 'tomorrow']"
valid,"['aight', 'text', 'tonight', 'well', 'see', 'what', 's']"
valid,['u']
valid,"['water', 'logging', 'desert', 'geoenvironmental', 'implications']"
valid,"['rajipls', 'favour', 'pls', 'convey', 'birthday', 'wishes', 'nimya', 'pls', 'today', 'birthday']"
valid,"['company', 'goodenvironment', 'terrific', 'food', 'really', 'nice']"
valid,"['strange', 'watching', 'nd', 'one', 'i', 'm', 'bed', 'sweet', 'dreams', 'miss', 'u']"
spam,"['sms', 'auction', 'brand', 'new', 'nokia', 'auction', 'today', 'auction', 'free', 'join', 'take', 'part', 'txt', 'nokia']"
valid,"['hi', 'hope', 'u', 'r', 'ok', 'said', 'would', 'text', 'has', 'nt', 'u', 'seen', 'let', 'gently', 'please']"
valid,"['babe', 'fucking', 'love', 'know', 'fuck', 'good', 'hear', 'voice', 'need', 'crave', 'ca', 'nt', 'get', 'enough', 'adore', 'ahmad', 'kisses']"
valid,"['k', 'sure', 'relatives', 'home', 'sms', 'de', 'pls']"
valid,"['sent', 'like']"
